id_empleado,nombre,apellidos,dni,cargo,id_tienda,fecha_ingreso
8760,Empleado_8760,Apellido_8760,10008760,Cajero,5,2020-09-11
8761,Empleado_8761,Apellido_8761,10008761,Vendedor,14,2023-03-31
8762,Empleado_8762,Apellido_8762,10008762,Cajero,2,2024-12-24
8763,Empleado_8763,Apellido_8763,10008763,Vendedor,5,2022-12-11
8764,Empleado_8764,Apellido_8764,10008764,Cajero,10,2022-08-25
8765,Empleado_8765,Apellido_8765,10008765,Vendedor,4,2023-02-19
8766,Empleado_8766,Apellido_8766,10008766,Cajero,6,2022-12-06
8767,Empleado_8767,Apellido_8767,10008767,Vendedor,6,2025-03-27
8768,Empleado_8768,Apellido_8768,10008768,Cajero,4,2022-06-28
8769,Empleado_8769,Apellido_8769,10008769,Vendedor,8,2025-03-18
8770,Empleado_8770,Apellido_8770,10008770,Cajero,1,2024-10-29
8771,Empleado_8771,Apellido_8771,10008771,Vendedor,10,2025-06-01
8772,Empleado_8772,Apellido_8772,10008772,Cajero,10,2025-06-27
8773,Empleado_8773,Apellido_8773,10008773,Vendedor,1,2024-09-22
8774,Empleado_8774,Apellido_8774,10008774,Cajero,2,2025-01-21
8775,Empleado_8775,Apellido_8775,10008775,Vendedor,2,2023-05-20
8776,Empleado_8776,Apellido_8776,10008776,Cajero,10,2023-08-24
8777,Empleado_8777,Apellido_8777,10008777,Vendedor,12,2022-08-11
8778,Empleado_8778,Apellido_8778,10008778,Cajero,5,2020-09-24
8779,Empleado_8779,Apellido_8779,10008779,Vendedor,2,2023-01-03
8780,Empleado_8780,Apellido_8780,10008780,Cajero,6,2024-11-06
8781,Empleado_8781,Apellido_8781,10008781,Vendedor,8,2023-09-28
8782,Empleado_8782,Apellido_8782,10008782,Cajero,13,2025-04-20
8783,Empleado_8783,Apellido_8783,10008783,Vendedor,4,2020-09-11
8784,Empleado_8784,Apellido_8784,10008784,Cajero,15,2024-12-23
8785,Empleado_8785,Apellido_8785,10008785,Vendedor,4,2023-12-18
8786,Empleado_8786,Apellido_8786,10008786,Cajero,10,2021-11-09
8787,Empleado_8787,Apellido_8787,10008787,Vendedor,3,2021-09-12
8788,Empleado_8788,Apellido_8788,10008788,Cajero,9,2024-01-24
8789,Empleado_8789,Apellido_8789,10008789,Vendedor,3,2023-01-17
8790,Empleado_8790,Apellido_8790,10008790,Cajero,7,2022-03-08
8791,Empleado_8791,Apellido_8791,10008791,Vendedor,7,2021-12-29
8792,Empleado_8792,Apellido_8792,10008792,Cajero,5,2023-02-26
8793,Empleado_8793,Apellido_8793,10008793,Vendedor,13,2024-02-23
8794,Empleado_8794,Apellido_8794,10008794,Cajero,11,2021-07-30
8795,Empleado_8795,Apellido_8795,10008795,Vendedor,12,2023-08-10
8796,Empleado_8796,Apellido_8796,10008796,Cajero,4,2020-11-25
8797,Empleado_8797,Apellido_8797,10008797,Vendedor,13,2024-08-19
8798,Empleado_8798,Apellido_8798,10008798,Cajero,9,2021-12-04
8799,Empleado_8799,Apellido_8799,10008799,Vendedor,4,2021-06-21
8800,Empleado_8800,Apellido_8800,10008800,Cajero,9,2025-08-10
8801,Empleado_8801,Apellido_8801,10008801,Vendedor,12,2023-08-12
8802,Empleado_8802,Apellido_8802,10008802,Cajero,3,2024-04-14
8803,Empleado_8803,Apellido_8803,10008803,Vendedor,13,2025-05-11
8804,Empleado_8804,Apellido_8804,10008804,Cajero,2,2024-09-24
8805,Empleado_8805,Apellido_8805,10008805,Vendedor,13,2024-07-04
8806,Empleado_8806,Apellido_8806,10008806,Cajero,9,2021-10-29
8807,Empleado_8807,Apellido_8807,10008807,Vendedor,7,2024-04-07
8808,Empleado_8808,Apellido_8808,10008808,Cajero,9,2023-07-23
8809,Empleado_8809,Apellido_8809,10008809,Vendedor,3,2023-07-13
8810,Empleado_8810,Apellido_8810,10008810,Cajero,6,2025-07-18
8811,Empleado_8811,Apellido_8811,10008811,Vendedor,7,2023-02-02
8812,Empleado_8812,Apellido_8812,10008812,Cajero,10,2023-06-06
8813,Empleado_8813,Apellido_8813,10008813,Vendedor,2,2025-01-19
8814,Empleado_8814,Apellido_8814,10008814,Cajero,9,2022-02-10
8815,Empleado_8815,Apellido_8815,10008815,Vendedor,4,2021-10-13
8816,Empleado_8816,Apellido_8816,10008816,Cajero,2,2025-03-01
8817,Empleado_8817,Apellido_8817,10008817,Vendedor,11,2023-05-14
8818,Empleado_8818,Apellido_8818,10008818,Cajero,11,2021-11-02
8819,Empleado_8819,Apellido_8819,10008819,Vendedor,3,2021-02-23
8820,Empleado_8820,Apellido_8820,10008820,Cajero,1,2024-08-07
8821,Empleado_8821,Apellido_8821,10008821,Vendedor,8,2022-04-07
8822,Empleado_8822,Apellido_8822,10008822,Cajero,15,2023-07-22
8823,Empleado_8823,Apellido_8823,10008823,Vendedor,13,2022-04-30
8824,Empleado_8824,Apellido_8824,10008824,Cajero,2,2022-01-29
8825,Empleado_8825,Apellido_8825,10008825,Vendedor,14,2022-02-02
8826,Empleado_8826,Apellido_8826,10008826,Cajero,3,2021-12-09
8827,Empleado_8827,Apellido_8827,10008827,Vendedor,12,2025-01-20
8828,Empleado_8828,Apellido_8828,10008828,Cajero,11,2025-02-08
8829,Empleado_8829,Apellido_8829,10008829,Vendedor,1,2023-06-02
8830,Empleado_8830,Apellido_8830,10008830,Cajero,1,2022-07-22
8831,Empleado_8831,Apellido_8831,10008831,Vendedor,11,2024-07-21
8832,Empleado_8832,Apellido_8832,10008832,Cajero,11,2023-04-19
8833,Empleado_8833,Apellido_8833,10008833,Vendedor,9,2023-12-02
8834,Empleado_8834,Apellido_8834,10008834,Cajero,4,2022-08-23
8835,Empleado_8835,Apellido_8835,10008835,Vendedor,9,2021-06-21
8836,Empleado_8836,Apellido_8836,10008836,Cajero,9,2021-03-22
8837,Empleado_8837,Apellido_8837,10008837,Vendedor,10,2023-07-03
8838,Empleado_8838,Apellido_8838,10008838,Cajero,4,2022-06-08
8839,Empleado_8839,Apellido_8839,10008839,Vendedor,13,2022-08-13
8840,Empleado_8840,Apellido_8840,10008840,Cajero,7,2024-08-07
8841,Empleado_8841,Apellido_8841,10008841,Vendedor,7,2024-03-20
8842,Empleado_8842,Apellido_8842,10008842,Cajero,13,2025-02-06
8843,Empleado_8843,Apellido_8843,10008843,Vendedor,15,2020-12-11
8844,Empleado_8844,Apellido_8844,10008844,Cajero,4,2023-12-23
8845,Empleado_8845,Apellido_8845,10008845,Vendedor,7,2022-07-16
8846,Empleado_8846,Apellido_8846,10008846,Cajero,11,2022-12-29
8847,Empleado_8847,Apellido_8847,10008847,Vendedor,4,2020-09-29
8848,Empleado_8848,Apellido_8848,10008848,Cajero,7,2020-11-14
8849,Empleado_8849,Apellido_8849,10008849,Vendedor,12,2022-08-26
8850,Empleado_8850,Apellido_8850,10008850,Cajero,8,2024-12-25
8851,Empleado_8851,Apellido_8851,10008851,Vendedor,2,2025-05-27
8852,Empleado_8852,Apellido_8852,10008852,Cajero,5,2023-10-27
8853,Empleado_8853,Apellido_8853,10008853,Vendedor,5,2022-02-17
8854,Empleado_8854,Apellido_8854,10008854,Cajero,3,2022-03-20
8855,Empleado_8855,Apellido_8855,10008855,Vendedor,12,2021-01-03
8856,Empleado_8856,Apellido_8856,10008856,Cajero,11,2024-07-14
8857,Empleado_8857,Apellido_8857,10008857,Vendedor,13,2022-07-14
8858,Empleado_8858,Apellido_8858,10008858,Cajero,11,2024-11-17
8859,Empleado_8859,Apellido_8859,10008859,Vendedor,13,2022-11-14
8860,Empleado_8860,Apellido_8860,10008860,Cajero,7,2023-12-25
8861,Empleado_8861,Apellido_8861,10008861,Vendedor,14,2021-10-14
8862,Empleado_8862,Apellido_8862,10008862,Cajero,14,2021-01-08
8863,Empleado_8863,Apellido_8863,10008863,Vendedor,12,2023-06-25
8864,Empleado_8864,Apellido_8864,10008864,Cajero,4,2024-07-03
8865,Empleado_8865,Apellido_8865,10008865,Vendedor,1,2022-09-09
8866,Empleado_8866,Apellido_8866,10008866,Cajero,10,2021-06-24
8867,Empleado_8867,Apellido_8867,10008867,Vendedor,1,2023-02-17
8868,Empleado_8868,Apellido_8868,10008868,Cajero,5,2024-05-27
8869,Empleado_8869,Apellido_8869,10008869,Vendedor,8,2022-01-30
8870,Empleado_8870,Apellido_8870,10008870,Cajero,10,2024-11-14
8871,Empleado_8871,Apellido_8871,10008871,Vendedor,6,2022-04-30
8872,Empleado_8872,Apellido_8872,10008872,Cajero,3,2023-02-04
8873,Empleado_8873,Apellido_8873,10008873,Vendedor,13,2020-11-14
8874,Empleado_8874,Apellido_8874,10008874,Cajero,8,2024-10-10
8875,Empleado_8875,Apellido_8875,10008875,Vendedor,9,2022-04-19
8876,Empleado_8876,Apellido_8876,10008876,Cajero,8,2022-08-11
8877,Empleado_8877,Apellido_8877,10008877,Vendedor,2,2024-07-30
8878,Empleado_8878,Apellido_8878,10008878,Cajero,5,2020-11-07
8879,Empleado_8879,Apellido_8879,10008879,Vendedor,4,2024-08-14
8880,Empleado_8880,Apellido_8880,10008880,Cajero,12,2021-03-26
8881,Empleado_8881,Apellido_8881,10008881,Vendedor,15,2025-01-11
8882,Empleado_8882,Apellido_8882,10008882,Cajero,14,2022-11-17
8883,Empleado_8883,Apellido_8883,10008883,Vendedor,4,2022-06-30
8884,Empleado_8884,Apellido_8884,10008884,Cajero,6,2021-01-26
8885,Empleado_8885,Apellido_8885,10008885,Vendedor,11,2021-11-10
8886,Empleado_8886,Apellido_8886,10008886,Cajero,14,2024-02-24
8887,Empleado_8887,Apellido_8887,10008887,Vendedor,5,2024-09-24
8888,Empleado_8888,Apellido_8888,10008888,Cajero,5,2021-05-26
8889,Empleado_8889,Apellido_8889,10008889,Vendedor,4,2022-01-07
8890,Empleado_8890,Apellido_8890,10008890,Cajero,9,2021-06-02
8891,Empleado_8891,Apellido_8891,10008891,Vendedor,4,2024-01-19
8892,Empleado_8892,Apellido_8892,10008892,Cajero,11,2021-01-28
8893,Empleado_8893,Apellido_8893,10008893,Vendedor,3,2022-11-12
8894,Empleado_8894,Apellido_8894,10008894,Cajero,11,2022-08-28
8895,Empleado_8895,Apellido_8895,10008895,Vendedor,4,2023-11-15
8896,Empleado_8896,Apellido_8896,10008896,Cajero,3,2020-09-16
8897,Empleado_8897,Apellido_8897,10008897,Vendedor,14,2024-05-31
8898,Empleado_8898,Apellido_8898,10008898,Cajero,4,2022-02-21
8899,Empleado_8899,Apellido_8899,10008899,Vendedor,13,2024-02-10
8900,Empleado_8900,Apellido_8900,10008900,Cajero,6,2025-03-17
8901,Empleado_8901,Apellido_8901,10008901,Vendedor,3,2021-04-21
8902,Empleado_8902,Apellido_8902,10008902,Cajero,14,2020-12-13
8903,Empleado_8903,Apellido_8903,10008903,Vendedor,8,2023-12-06
8904,Empleado_8904,Apellido_8904,10008904,Cajero,15,2025-02-25
8905,Empleado_8905,Apellido_8905,10008905,Vendedor,13,2021-02-15
8906,Empleado_8906,Apellido_8906,10008906,Cajero,13,2020-11-28
8907,Empleado_8907,Apellido_8907,10008907,Vendedor,13,2022-07-19
8908,Empleado_8908,Apellido_8908,10008908,Cajero,10,2024-10-11
8909,Empleado_8909,Apellido_8909,10008909,Vendedor,10,2023-08-20
8910,Empleado_8910,Apellido_8910,10008910,Cajero,2,2023-04-13
8911,Empleado_8911,Apellido_8911,10008911,Vendedor,9,2020-11-06
8912,Empleado_8912,Apellido_8912,10008912,Cajero,13,2023-06-29
8913,Empleado_8913,Apellido_8913,10008913,Vendedor,1,2022-07-08
8914,Empleado_8914,Apellido_8914,10008914,Cajero,7,2024-11-25
8915,Empleado_8915,Apellido_8915,10008915,Vendedor,3,2023-09-24
8916,Empleado_8916,Apellido_8916,10008916,Cajero,15,2023-05-25
8917,Empleado_8917,Apellido_8917,10008917,Vendedor,12,2023-05-26
8918,Empleado_8918,Apellido_8918,10008918,Cajero,8,2021-12-13
8919,Empleado_8919,Apellido_8919,10008919,Vendedor,7,2025-02-14
8920,Empleado_8920,Apellido_8920,10008920,Cajero,7,2024-07-18
8921,Empleado_8921,Apellido_8921,10008921,Vendedor,5,2024-10-01
8922,Empleado_8922,Apellido_8922,10008922,Cajero,7,2024-08-17
8923,Empleado_8923,Apellido_8923,10008923,Vendedor,3,2021-02-28
8924,Empleado_8924,Apellido_8924,10008924,Cajero,15,2025-07-09
8925,Empleado_8925,Apellido_8925,10008925,Vendedor,3,2024-04-15
8926,Empleado_8926,Apellido_8926,10008926,Cajero,13,2023-07-19
8927,Empleado_8927,Apellido_8927,10008927,Vendedor,9,2024-01-02
8928,Empleado_8928,Apellido_8928,10008928,Cajero,7,2024-02-25
8929,Empleado_8929,Apellido_8929,10008929,Vendedor,4,2023-12-03
8930,Empleado_8930,Apellido_8930,10008930,Cajero,5,2024-01-06
8931,Empleado_8931,Apellido_8931,10008931,Vendedor,2,2025-08-22
8932,Empleado_8932,Apellido_8932,10008932,Cajero,4,2020-11-16
8933,Empleado_8933,Apellido_8933,10008933,Vendedor,9,2024-10-14
8934,Empleado_8934,Apellido_8934,10008934,Cajero,9,2025-01-09
8935,Empleado_8935,Apellido_8935,10008935,Vendedor,8,2025-05-11
8936,Empleado_8936,Apellido_8936,10008936,Cajero,3,2025-03-03
8937,Empleado_8937,Apellido_8937,10008937,Vendedor,2,2022-06-04
8938,Empleado_8938,Apellido_8938,10008938,Cajero,9,2022-02-28
8939,Empleado_8939,Apellido_8939,10008939,Vendedor,4,2022-02-01
8940,Empleado_8940,Apellido_8940,10008940,Cajero,5,2021-04-13
8941,Empleado_8941,Apellido_8941,10008941,Vendedor,2,2021-04-27
8942,Empleado_8942,Apellido_8942,10008942,Cajero,8,2020-09-29
8943,Empleado_8943,Apellido_8943,10008943,Vendedor,12,2022-01-05
8944,Empleado_8944,Apellido_8944,10008944,Cajero,7,2024-01-30
8945,Empleado_8945,Apellido_8945,10008945,Vendedor,6,2023-05-20
8946,Empleado_8946,Apellido_8946,10008946,Cajero,7,2022-08-27
8947,Empleado_8947,Apellido_8947,10008947,Vendedor,6,2021-07-10
8948,Empleado_8948,Apellido_8948,10008948,Cajero,15,2025-02-14
8949,Empleado_8949,Apellido_8949,10008949,Vendedor,1,2021-06-29
8950,Empleado_8950,Apellido_8950,10008950,Cajero,9,2023-08-22
8951,Empleado_8951,Apellido_8951,10008951,Vendedor,11,2021-03-31
8952,Empleado_8952,Apellido_8952,10008952,Cajero,11,2024-02-29
8953,Empleado_8953,Apellido_8953,10008953,Vendedor,2,2025-05-19
8954,Empleado_8954,Apellido_8954,10008954,Cajero,10,2021-08-16
8955,Empleado_8955,Apellido_8955,10008955,Vendedor,11,2023-11-23
8956,Empleado_8956,Apellido_8956,10008956,Cajero,1,2024-07-07
8957,Empleado_8957,Apellido_8957,10008957,Vendedor,10,2022-03-02
8958,Empleado_8958,Apellido_8958,10008958,Cajero,3,2020-12-09
8959,Empleado_8959,Apellido_8959,10008959,Vendedor,4,2025-06-02
8960,Empleado_8960,Apellido_8960,10008960,Cajero,7,2025-02-19
8961,Empleado_8961,Apellido_8961,10008961,Vendedor,4,2020-12-11
8962,Empleado_8962,Apellido_8962,10008962,Cajero,4,2022-10-28
8963,Empleado_8963,Apellido_8963,10008963,Vendedor,9,2025-01-05
8964,Empleado_8964,Apellido_8964,10008964,Cajero,13,2021-06-16
8965,Empleado_8965,Apellido_8965,10008965,Vendedor,7,2025-08-13
8966,Empleado_8966,Apellido_8966,10008966,Cajero,9,2025-01-01
8967,Empleado_8967,Apellido_8967,10008967,Vendedor,8,2024-03-16
8968,Empleado_8968,Apellido_8968,10008968,Cajero,9,2023-01-01
8969,Empleado_8969,Apellido_8969,10008969,Vendedor,7,2025-06-03
8970,Empleado_8970,Apellido_8970,10008970,Cajero,4,2023-01-02
8971,Empleado_8971,Apellido_8971,10008971,Vendedor,5,2020-09-20
8972,Empleado_8972,Apellido_8972,10008972,Cajero,11,2022-02-13
8973,Empleado_8973,Apellido_8973,10008973,Vendedor,9,2021-11-02
8974,Empleado_8974,Apellido_8974,10008974,Cajero,14,2024-12-13
8975,Empleado_8975,Apellido_8975,10008975,Vendedor,9,2021-08-26
8976,Empleado_8976,Apellido_8976,10008976,Cajero,9,2022-05-25
8977,Empleado_8977,Apellido_8977,10008977,Vendedor,6,2025-07-23
8978,Empleado_8978,Apellido_8978,10008978,Cajero,9,2022-06-12
8979,Empleado_8979,Apellido_8979,10008979,Vendedor,11,2023-01-17
8980,Empleado_8980,Apellido_8980,10008980,Cajero,9,2021-05-12
8981,Empleado_8981,Apellido_8981,10008981,Vendedor,7,2023-05-26
8982,Empleado_8982,Apellido_8982,10008982,Cajero,6,2025-02-27
8983,Empleado_8983,Apellido_8983,10008983,Vendedor,13,2023-08-13
8984,Empleado_8984,Apellido_8984,10008984,Cajero,15,2020-10-07
8985,Empleado_8985,Apellido_8985,10008985,Vendedor,6,2022-08-01
8986,Empleado_8986,Apellido_8986,10008986,Cajero,8,2023-10-14
8987,Empleado_8987,Apellido_8987,10008987,Vendedor,13,2021-10-02
8988,Empleado_8988,Apellido_8988,10008988,Cajero,6,2021-01-31
8989,Empleado_8989,Apellido_8989,10008989,Vendedor,5,2022-06-23
8990,Empleado_8990,Apellido_8990,10008990,Cajero,10,2021-03-05
8991,Empleado_8991,Apellido_8991,10008991,Vendedor,9,2023-09-05
8992,Empleado_8992,Apellido_8992,10008992,Cajero,9,2023-01-05
8993,Empleado_8993,Apellido_8993,10008993,Vendedor,14,2021-06-19
8994,Empleado_8994,Apellido_8994,10008994,Cajero,2,2020-10-30
8995,Empleado_8995,Apellido_8995,10008995,Vendedor,5,2024-12-16
8996,Empleado_8996,Apellido_8996,10008996,Cajero,8,2021-03-28
8997,Empleado_8997,Apellido_8997,10008997,Vendedor,5,2021-06-13
8998,Empleado_8998,Apellido_8998,10008998,Cajero,9,2022-11-10
8999,Empleado_8999,Apellido_8999,10008999,Vendedor,1,2023-05-28
9000,Empleado_9000,Apellido_9000,10009000,Cajero,7,2023-08-28
9001,Empleado_9001,Apellido_9001,10009001,Vendedor,13,2023-10-15
9002,Empleado_9002,Apellido_9002,10009002,Cajero,4,2023-01-06
9003,Empleado_9003,Apellido_9003,10009003,Vendedor,5,2022-09-28
9004,Empleado_9004,Apellido_9004,10009004,Cajero,3,2021-09-30
9005,Empleado_9005,Apellido_9005,10009005,Vendedor,9,2022-05-24
9006,Empleado_9006,Apellido_9006,10009006,Cajero,3,2022-05-27
9007,Empleado_9007,Apellido_9007,10009007,Vendedor,2,2024-04-20
9008,Empleado_9008,Apellido_9008,10009008,Cajero,7,2021-05-04
9009,Empleado_9009,Apellido_9009,10009009,Vendedor,10,2022-08-20
9010,Empleado_9010,Apellido_9010,10009010,Cajero,3,2022-01-04
9011,Empleado_9011,Apellido_9011,10009011,Vendedor,5,2022-05-19
9012,Empleado_9012,Apellido_9012,10009012,Cajero,8,2022-08-20
9013,Empleado_9013,Apellido_9013,10009013,Vendedor,7,2022-04-04
9014,Empleado_9014,Apellido_9014,10009014,Cajero,15,2021-10-12
9015,Empleado_9015,Apellido_9015,10009015,Vendedor,7,2021-02-09
9016,Empleado_9016,Apellido_9016,10009016,Cajero,12,2023-08-26
9017,Empleado_9017,Apellido_9017,10009017,Vendedor,11,2021-08-07
9018,Empleado_9018,Apellido_9018,10009018,Cajero,6,2024-10-24
9019,Empleado_9019,Apellido_9019,10009019,Vendedor,2,2023-12-29
9020,Empleado_9020,Apellido_9020,10009020,Cajero,14,2024-06-08
9021,Empleado_9021,Apellido_9021,10009021,Vendedor,8,2022-06-19
9022,Empleado_9022,Apellido_9022,10009022,Cajero,9,2023-08-23
9023,Empleado_9023,Apellido_9023,10009023,Vendedor,7,2022-12-16
9024,Empleado_9024,Apellido_9024,10009024,Cajero,6,2025-01-21
9025,Empleado_9025,Apellido_9025,10009025,Vendedor,13,2024-03-03
9026,Empleado_9026,Apellido_9026,10009026,Cajero,4,2025-01-02
9027,Empleado_9027,Apellido_9027,10009027,Vendedor,5,2023-04-29
9028,Empleado_9028,Apellido_9028,10009028,Cajero,4,2023-10-03
9029,Empleado_9029,Apellido_9029,10009029,Vendedor,2,2024-05-06
9030,Empleado_9030,Apellido_9030,10009030,Cajero,10,2023-05-16
9031,Empleado_9031,Apellido_9031,10009031,Vendedor,1,2023-08-30
9032,Empleado_9032,Apellido_9032,10009032,Cajero,12,2025-06-05
9033,Empleado_9033,Apellido_9033,10009033,Vendedor,6,2025-05-13
9034,Empleado_9034,Apellido_9034,10009034,Cajero,5,2022-07-21
9035,Empleado_9035,Apellido_9035,10009035,Vendedor,13,2021-08-25
9036,Empleado_9036,Apellido_9036,10009036,Cajero,8,2022-03-20
9037,Empleado_9037,Apellido_9037,10009037,Vendedor,11,2025-04-01
9038,Empleado_9038,Apellido_9038,10009038,Cajero,14,2024-02-16
9039,Empleado_9039,Apellido_9039,10009039,Vendedor,14,2023-04-24
9040,Empleado_9040,Apellido_9040,10009040,Cajero,2,2024-06-28
9041,Empleado_9041,Apellido_9041,10009041,Vendedor,3,2024-12-20
9042,Empleado_9042,Apellido_9042,10009042,Cajero,5,2021-12-05
9043,Empleado_9043,Apellido_9043,10009043,Vendedor,10,2025-07-17
9044,Empleado_9044,Apellido_9044,10009044,Cajero,14,2024-12-25
9045,Empleado_9045,Apellido_9045,10009045,Vendedor,8,2025-06-07
9046,Empleado_9046,Apellido_9046,10009046,Cajero,15,2021-09-10
9047,Empleado_9047,Apellido_9047,10009047,Vendedor,12,2022-02-03
9048,Empleado_9048,Apellido_9048,10009048,Cajero,5,2021-09-05
9049,Empleado_9049,Apellido_9049,10009049,Vendedor,15,2022-09-14
9050,Empleado_9050,Apellido_9050,10009050,Cajero,8,2022-09-15
9051,Empleado_9051,Apellido_9051,10009051,Vendedor,5,2022-02-22
9052,Empleado_9052,Apellido_9052,10009052,Cajero,9,2020-12-20
9053,Empleado_9053,Apellido_9053,10009053,Vendedor,13,2022-09-01
9054,Empleado_9054,Apellido_9054,10009054,Cajero,8,2023-01-17
9055,Empleado_9055,Apellido_9055,10009055,Vendedor,2,2024-07-13
9056,Empleado_9056,Apellido_9056,10009056,Cajero,10,2024-04-01
9057,Empleado_9057,Apellido_9057,10009057,Vendedor,2,2021-04-28
9058,Empleado_9058,Apellido_9058,10009058,Cajero,2,2024-06-06
9059,Empleado_9059,Apellido_9059,10009059,Vendedor,5,2024-12-24
9060,Empleado_9060,Apellido_9060,10009060,Cajero,2,2020-12-09
9061,Empleado_9061,Apellido_9061,10009061,Vendedor,11,2025-03-17
9062,Empleado_9062,Apellido_9062,10009062,Cajero,13,2023-07-08
9063,Empleado_9063,Apellido_9063,10009063,Vendedor,5,2024-06-27
9064,Empleado_9064,Apellido_9064,10009064,Cajero,15,2021-05-01
9065,Empleado_9065,Apellido_9065,10009065,Vendedor,10,2023-02-19
9066,Empleado_9066,Apellido_9066,10009066,Cajero,10,2020-09-24
9067,Empleado_9067,Apellido_9067,10009067,Vendedor,11,2025-02-16
9068,Empleado_9068,Apellido_9068,10009068,Cajero,14,2021-09-26
9069,Empleado_9069,Apellido_9069,10009069,Vendedor,10,2024-11-10
9070,Empleado_9070,Apellido_9070,10009070,Cajero,11,2022-07-12
9071,Empleado_9071,Apellido_9071,10009071,Vendedor,4,2021-07-17
9072,Empleado_9072,Apellido_9072,10009072,Cajero,15,2021-09-28
9073,Empleado_9073,Apellido_9073,10009073,Vendedor,11,2022-09-07
9074,Empleado_9074,Apellido_9074,10009074,Cajero,11,2024-09-27
9075,Empleado_9075,Apellido_9075,10009075,Vendedor,11,2022-07-14
9076,Empleado_9076,Apellido_9076,10009076,Cajero,10,2025-03-23
9077,Empleado_9077,Apellido_9077,10009077,Vendedor,9,2023-11-29
9078,Empleado_9078,Apellido_9078,10009078,Cajero,14,2022-05-08
9079,Empleado_9079,Apellido_9079,10009079,Vendedor,2,2024-07-15
9080,Empleado_9080,Apellido_9080,10009080,Cajero,9,2024-08-10
9081,Empleado_9081,Apellido_9081,10009081,Vendedor,8,2024-07-07
9082,Empleado_9082,Apellido_9082,10009082,Cajero,7,2024-10-23
9083,Empleado_9083,Apellido_9083,10009083,Vendedor,8,2022-09-13
9084,Empleado_9084,Apellido_9084,10009084,Cajero,5,2024-04-26
9085,Empleado_9085,Apellido_9085,10009085,Vendedor,7,2022-05-29
9086,Empleado_9086,Apellido_9086,10009086,Cajero,14,2020-12-17
9087,Empleado_9087,Apellido_9087,10009087,Vendedor,6,2021-07-18
9088,Empleado_9088,Apellido_9088,10009088,Cajero,13,2024-09-07
9089,Empleado_9089,Apellido_9089,10009089,Vendedor,5,2024-10-31
9090,Empleado_9090,Apellido_9090,10009090,Cajero,14,2022-10-04
9091,Empleado_9091,Apellido_9091,10009091,Vendedor,3,2024-11-07
9092,Empleado_9092,Apellido_9092,10009092,Cajero,7,2024-08-14
9093,Empleado_9093,Apellido_9093,10009093,Vendedor,12,2021-01-25
9094,Empleado_9094,Apellido_9094,10009094,Cajero,11,2023-06-29
9095,Empleado_9095,Apellido_9095,10009095,Vendedor,4,2025-07-12
9096,Empleado_9096,Apellido_9096,10009096,Cajero,12,2025-07-07
9097,Empleado_9097,Apellido_9097,10009097,Vendedor,14,2021-10-06
